prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,16384,1,512,332.256
32,16384,1,1024,338.945
32,16384,1,2048,345.291
32,16384,1,4096,363.595
32,16384,1,8192,397.12
32,16384,1,16384,460.918
32,16384,2,16,318.998
32,16384,2,32,320.78
32,16384,2,64,324.534
32,16384,2,128,330.582
32,16384,2,256,332.011
32,16384,2,512,337.803
32,16384,2,1024,347.243
32,16384,2,2048,364.683
32,16384,2,4096,400.193
32,16384,2,8192,466.818
32,16384,2,16384,597.868
32,16384,4,16,319.926
32,16384,4,32,322.102
32,16384,4,64,324.64
32,16384,4,128,332.352
32,16384,4,256,338.23
32,16384,4,512,348.65
32,16384,4,1024,366.079
32,16384,4,2048,400.097
32,16384,4,4096,466.827
32,16384,4,8192,601.142
32,16384,4,16384,866.24
32,16384,8,16,319.702
32,16384,8,32,323.905
32,16384,8,64,326.198
32,16384,8,128,339.83
32,16384,8,256,348.672
32,16384,8,512,368.021
32,16384,8,1024,401.43
32,16384,8,2048,466.827
32,16384,8,4096,601.335
32,16384,8,8192,865.303
32,16384,8,16384,1396.75
32,16384,16,16,323.424
32,16384,16,32,330.016
32,16384,16,64,335.168
32,16384,16,128,346.315
32,16384,16,256,361.601
32,16384,16,512,397.175
32,16384,16,1024,462.294
32,16384,16,2048,595.137
32,16384,16,4096,862.273
32,16384,16,8192,1394.3
32,16384,16,16384,2458.4
32,16384,32,16,332.235
32,16384,32,32,341.601
32,16384,32,64,351.863
32,16384,32,128,368.897
32,16384,32,256,402.294
32,16384,32,512,468.716
32,16384,32,1024,601.825
32,16384,32,2048,863.383
32,16384,32,4096,1385.32
32,16384,32,8192,2433.58
32,16384,32,16384,4525.15
32,16384,64,16,344.896
32,16384,64,32,361.814
32,16384,64,64,380.801
32,16384,64,128,414.923
32,16384,64,256,479.425
32,16384,64,512,611.297
32,16384,64,1024,869.729
32,16384,64,2048,1387.64
32,16384,64,4096,2421.29
32,16384,64,8192,4493.05
32,16384,64,16384,8642.35
32,16384,128,16,367.691
32,16384,128,32,399.776
32,16384,128,64,432.396
32,16384,128,128,500.001
32,16384,128,256,626.785
32,16384,128,512,884.258
32,16384,128,1024,1394.31
32,16384,128,2048,2415.32
32,16384,128,4096,4464.64
32,16384,128,8192,8558.66
64,0,0,0,23.1467
64,0,1,16,29.771
64,0,1,32,32.128
64,0,1,64,34.7843
64,0,1,128,41.2907
64,0,1,256,41.3337
64,0,1,512,42.3577
64,0,1,1024,49.024
64,0,1,2048,55.4343
64,0,1,4096,73.0987
64,0,1,8192,109.483
64,0,1,16384,173.28
64,0,2,16,29.813
64,0,2,32,32.352
64,0,2,64,34.933
64,0,2,128,41.4927
64,0,2,256,42.1547
64,0,2,512,50.1543
64,0,2,1024,57.8773
64,0,2,2048,76.7043
64,0,2,4096,111.883
64,0,2,8192,180.117
64,0,2,16384,313.121
64,0,4,16,29.8133
64,0,4,32,32.6183
64,0,4,64,35.755
64,0,4,128,42.592
64,0,4,256,49.6317
64,0,4,512,58.5813
64,0,4,1024,77.2907
64,0,4,2048,112.448
64,0,4,4096,179.926
64,0,4,8192,313.196
64,0,4,16384,579.883
64,0,8,16,32.0213
64,0,8,32,35.221
64,0,8,64,38.2503
64,0,8,128,52.139
64,0,8,256,60.6187
64,0,8,512,78.6353
64,0,8,1024,113.675
64,0,8,2048,179.381
64,0,8,4096,312.8
64,0,8,8192,577.643
64,0,8,16384,1110.92
64,0,16,16,35.456
64,0,16,32,41.3977
64,0,16,64,46.891
64,0,16,128,58.0477
64,0,16,256,74.5493
64,0,16,512,110.165
64,0,16,1024,176.854
64,0,16,2048,312.021
64,0,16,4096,577.366
64,0,16,8192,1108.23
64,0,16,16384,2176.94
64,0,32,16,42.2507
64,0,32,32,52.8003
64,0,32,64,64.1603
64,0,32,128,81.7597
64,0,32,256,114.859
64,0,32,512,181.386
64,0,32,1024,312.011
64,0,32,2048,575.361
64,0,32,4096,1100.63
64,0,32,8192,2143.66
64,0,32,16384,4237.2
64,0,64,16,54.6453
64,0,64,32,72.448
64,0,64,64,91.371
64,0,64,128,126.464
64,0,64,256,190.336
64,0,64,512,321.718
64,0,64,1024,580.235
64,0,64,2048,1097.11
64,0,64,4096,2133.35
64,0,64,8192,4204.72
64,0,64,16384,8346.36
64,0,128,16,79.0403
64,0,128,32,111.339
64,0,128,64,143.157
64,0,128,128,210.592
64,0,128,256,338.091
64,0,128,512,594.966
64,0,128,1024,1107.21
64,0,128,2048,2125.89
64,0,128,4096,4172.51
64,0,128,8192,8272.5
64,16,0,0,29.195
64,16,1,16,35.7657
64,16,1,32,38.08
64,16,1,64,40.715
64,16,1,128,47.3383
64,16,1,256,47.3597
64,16,1,512,48.2773
64,16,1,1024,55.3707
64,16,1,2048,62.272
64,16,1,4096,79.4987
64,16,1,8192,115.094
64,16,1,16384,178.87
64,16,2,16,35.7753
64,16,2,32,38.2187
64,16,2,64,40.8
64,16,2,128,47.4987
64,16,2,256,48.4263
64,16,2,512,55.6163
64,16,2,1024,63.9667
64,16,2,2048,82.891
64,16,2,4096,117.974
64,16,2,8192,186.208
64,16,2,16384,318.795
64,16,4,16,35.8297
64,16,4,32,38.6027
64,16,4,64,41.7063
64,16,4,128,48.7467
64,16,4,256,55.5627
64,16,4,512,64.9493
64,16,4,1024,83.1353
64,16,4,2048,117.962
64,16,4,4096,187.979
64,16,4,8192,318.262
64,16,4,16384,585.153
64,16,8,16,38.187
64,16,8,32,41.1947
64,16,8,64,44.2343
64,16,8,128,58.454
64,16,8,256,67.1147
64,16,8,512,84.811
64,16,8,1024,119.37
64,16,8,2048,185.205
64,16,8,4096,319.404
64,16,8,8192,583.425
64,16,8,16384,1116.4
64,16,16,16,41.3653
64,16,16,32,47.3493
64,16,16,64,52.512
64,16,16,128,62.432
64,16,16,256,81.216
64,16,16,512,115.423
64,16,16,1024,182.773
64,16,16,2048,316.843
64,16,16,4096,583.819
64,16,16,8192,1114.63
64,16,16,16384,2180.75
64,16,32,16,48.0857
64,16,32,32,58.656
64,16,32,64,69.6643
64,16,32,128,87.307
64,16,32,256,120.533
64,16,32,512,187.829
64,16,32,1024,318.656
64,16,32,2048,580.021
64,16,32,4096,1103.9
64,16,32,8192,2149.54
64,16,32,16384,4248.08
64,16,64,16,60.7253
64,16,64,32,78.6983
64,16,64,64,98.176
64,16,64,128,132.587
64,16,64,256,197.174
64,16,64,512,327.883
64,16,64,1024,586.251
64,16,64,2048,1102.19
64,16,64,4096,2138.33
64,16,64,8192,4208.36
64,16,64,16384,8352.72
64,16,128,16,84.907
64,16,128,32,117.248
64,16,128,64,149.589
64,16,128,128,216.534
64,16,128,256,342.433
64,16,128,512,600.14
64,16,128,1024,1109.6
64,16,128,2048,2129.46
64,16,128,4096,4183.65
64,16,128,8192,8275.23
64,32,0,0,29.195
64,32,1,16,35.744
64,32,1,32,38.155
64,32,1,64,40.863
64,32,1,128,47.306
64,32,1,256,47.2747
64,32,1,512,48.331
64,32,1,1024,55.7763
64,32,1,2048,61.9517
64,32,1,4096,78.9227
64,32,1,8192,115.616
64,32,1,16384,178.538
64,32,2,16,35.7227
64,32,2,32,38.24
64,32,2,64,40.7893
64,32,2,128,47.467
64,32,2,256,48.1813
64,32,2,512,55.4667
64,32,2,1024,64.2027
64,32,2,2048,82.8163
64,32,2,4096,117.792
64,32,2,8192,185.281
64,32,2,16384,318.912
64,32,4,16,35.7443
64,32,4,32,38.5067
64,32,4,64,41.5467
64,32,4,128,48.6507
64,32,4,256,55.701
64,32,4,512,64.789
64,32,4,1024,83.0397
64,32,4,2048,117.675
64,32,4,4096,186.476
64,32,4,8192,319.851
64,32,4,16384,583.318
64,32,8,16,38.0797
64,32,8,32,41.142
64,32,8,64,44.1383
64,32,8,128,58.2183
64,32,8,256,66.773
64,32,8,512,85.1737
64,32,8,1024,119.691
64,32,8,2048,185.622
64,32,8,4096,316.63
64,32,8,8192,585.419
64,32,8,16384,1119.19
64,32,16,16,41.173
64,32,16,32,46.8163
64,32,16,64,52.5973
64,32,16,128,62.9227
64,32,16,256,80.7573
64,32,16,512,114.357
64,32,16,1024,183.104
64,32,16,2048,316.534
64,32,16,4096,583.733
64,32,16,8192,1116.88
64,32,16,16384,2182.05
64,32,32,16,48.1497
64,32,32,32,58.5067
64,32,32,64,69.3227
64,32,32,128,87.883
64,32,32,256,120.661
64,32,32,512,187.285
64,32,32,1024,317.782
64,32,32,2048,579.809
64,32,32,4096,1104.36
64,32,32,8192,2151.21
64,32,32,16384,4243.95
64,32,64,16,60.3417
64,32,64,32,78.059
64,32,64,64,96.896
64,32,64,128,132.054
64,32,64,256,196.288
64,32,64,512,327.04
64,32,64,1024,584.416
64,32,64,2048,1103.67
64,32,64,4096,2138.47
64,32,64,8192,4210.4
64,32,64,16384,8355.12
64,32,128,16,84.896
64,32,128,32,117.003
64,32,128,64,148.821
64,32,128,128,216.416
64,32,128,256,343.168
64,32,128,512,599.404
64,32,128,1024,1113.09
64,32,128,2048,2132.72
64,32,128,4096,4184.85
64,32,128,8192,8277.12
64,64,0,0,31.424
64,64,1,16,38.0693
64,64,1,32,40.5117
64,64,1,64,43.104
64,64,1,128,49.4827
64,64,1,256,49.4617
64,64,1,512,50.5603
64,64,1,1024,58.176
64,64,1,2048,64.4903
64,64,1,4096,81.7173
64,64,1,8192,117.397
64,64,1,16384,180.927
64,64,2,16,38.016
64,64,2,32,40.5007
64,64,2,64,43.115
64,64,2,128,49.867
64,64,2,256,50.5177
64,64,2,512,58.081
64,64,2,1024,66.2617
64,64,2,2048,84.5223
64,64,2,4096,120.587
64,64,2,8192,187.968
64,64,2,16384,320.139
64,64,4,16,38.2827
64,64,4,32,40.8963
64,64,4,64,43.904
64,64,4,128,51.2213
64,64,4,256,58.123
64,64,4,512,67.1997
64,64,4,1024,85.3337
64,64,4,2048,120.673
64,64,4,4096,188.64
64,64,4,8192,321.461
64,64,4,16384,589.377
64,64,8,16,40.3737
64,64,8,32,43.605
64,64,8,64,46.7097
64,64,8,128,60.2667
64,64,8,256,68.896
64,64,8,512,87.3287
64,64,8,1024,121.397
64,64,8,2048,187.04
64,64,8,4096,321.845
64,64,8,8192,587.84
64,64,8,16384,1120.32
64,64,16,16,43.7437
64,64,16,32,49.451
64,64,16,64,55.0397
64,64,16,128,65.4827
64,64,16,256,83.5517
64,64,16,512,118.081
64,64,16,1024,185.429
64,64,16,2048,319.947
64,64,16,4096,584.843
64,64,16,8192,1117.88
64,64,16,16384,2185.02
64,64,32,16,50.357
64,64,32,32,61.2157
64,64,32,64,72.1493
64,64,32,128,90.784
64,64,32,256,123.296
64,64,32,512,189.397
64,64,32,1024,320.747
64,64,32,2048,583.051
64,64,32,4096,1107.32
64,64,32,8192,2153.75
64,64,32,16384,4245.12
64,64,64,16,62.709
64,64,64,32,80.309
64,64,64,64,98.8267
64,64,64,128,134.198
64,64,64,256,198.88
64,64,64,512,329.366
64,64,64,1024,587.029
64,64,64,2048,1105.6
64,64,64,4096,2142.13
64,64,64,8192,4214.83
64,64,64,16384,8358.94
64,64,128,16,87.6377
64,64,128,32,119.648
64,64,128,64,150.325
64,64,128,128,219.105
64,64,128,256,345.782
64,64,128,512,602.891
64,64,128,1024,1112.95
64,64,128,2048,2136.29
64,64,128,4096,4181.22
64,64,128,8192,8279.62
64,128,0,0,47.093
64,128,1,16,53.4933
64,128,1,32,55.6263
64,128,1,64,58.6133
64,128,1,128,64.917
64,128,1,256,65.7067
64,128,1,512,66.325
64,128,1,1024,72.9813
64,128,1,2048,79.787
64,128,1,4096,98.3147
64,128,1,8192,133.578
64,128,1,16384,198.293
64,128,2,16,53.7383
64,128,2,32,56.1177
64,128,2,64,58.8793
64,128,2,128,65.0987
64,128,2,256,65.8773
64,128,2,512,73.2587
64,128,2,1024,82.2617
64,128,2,2048,101.281
64,128,2,4096,136.821
64,128,2,8192,203.861
64,128,2,16384,336.534
64,128,4,16,53.984
64,128,4,32,56.8647
64,128,4,64,59.968
64,128,4,128,66.774
64,128,4,256,73.6423
64,128,4,512,82.8373
64,128,4,1024,101.642
64,128,4,2048,136.011
64,128,4,4096,203.509
64,128,4,8192,338.987
64,128,4,16384,603.786
64,128,8,16,56.128
64,128,8,32,59.3387
64,128,8,64,62.443
64,128,8,128,76.416
64,128,8,256,84.6933
64,128,8,512,103.68
64,128,8,1024,137.963
64,128,8,2048,203.221
64,128,8,4096,336.982
64,128,8,8192,601.535
64,128,8,16384,1135.37
64,128,16,16,59.755
64,128,16,32,65.9837
64,128,16,64,71.4983
64,128,16,128,82.3467
64,128,16,256,99.3923
64,128,16,512,134.496
64,128,16,1024,202.634
64,128,16,2048,334.453
64,128,16,4096,600.673
64,128,16,8192,1134.08
64,128,16,16384,2200.5
64,128,32,16,66.8803
64,128,32,32,78.069
64,128,32,64,89.2693
64,128,32,128,106.912
64,128,32,256,140.822
64,128,32,512,207.083
64,128,32,1024,337.387
64,128,32,2048,600.917
64,128,32,4096,1122.73
64,128,32,8192,2167.67
64,128,32,16384,4264.57
64,128,64,16,78.4537
64,128,64,32,97.1087
64,128,64,64,115.829
64,128,64,128,151.008
64,128,64,256,214.934
64,128,64,512,345.781
64,128,64,1024,605.088
64,128,64,2048,1120.02
64,128,64,4096,2159.8
64,128,64,8192,4228.46
64,128,64,16384,8371.51
64,128,128,16,103.413
64,128,128,32,135.499
64,128,128,64,167.488
64,128,128,128,234.806
64,128,128,256,361.803
64,128,128,512,618.72
64,128,128,1024,1132.44
64,128,128,2048,2149.06
64,128,128,4096,4196.19
64,128,128,8192,8291.45
64,256,0,0,48.576
64,256,1,16,55.04
64,256,1,32,57.322
64,256,1,64,60.0533
64,256,1,128,66.24
64,256,1,256,66.336
64,256,1,512,67.5307
64,256,1,1024,73.9947
64,256,1,2048,81.3547
64,256,1,4096,99.4767
64,256,1,8192,135.2
64,256,1,16384,200.533
64,256,2,16,54.7843
64,256,2,32,57.5243
64,256,2,64,60.1063
64,256,2,128,66.5387
64,256,2,256,67.4983
64,256,2,512,74.048
64,256,2,1024,83.4987
64,256,2,2048,102.944
64,256,2,4096,138.698
64,256,2,8192,204.181
64,256,2,16384,338.165
64,256,4,16,55.3277
64,256,4,32,58.0693
64,256,4,64,61.1413
64,256,4,128,68.032
64,256,4,256,74.891
64,256,4,512,84.3627
64,256,4,1024,103.125
64,256,4,2048,138.356
64,256,4,4096,205.611
64,256,4,8192,337.878
64,256,4,16384,604.799
64,256,8,16,57.5143
64,256,8,32,60.5867
64,256,8,64,63.84
64,256,8,128,77.6533
64,256,8,256,86.7207
64,256,8,512,104.48
64,256,8,1024,139.179
64,256,8,2048,204.821
64,256,8,4096,337.697
64,256,8,8192,605.75
64,256,8,16384,1137.75
64,256,16,16,61.2797
64,256,16,32,67.168
64,256,16,64,72.9173
64,256,16,128,83.274
64,256,16,256,101.685
64,256,16,512,136.566
64,256,16,1024,204.256
64,256,16,2048,335.425
64,256,16,4096,603.989
64,256,16,8192,1136.24
64,256,16,16384,2194.18
64,256,32,16,68.1173
64,256,32,32,79.3173
64,256,32,64,89.803
64,256,32,128,108.299
64,256,32,256,142.112
64,256,32,512,207.489
64,256,32,1024,337.813
64,256,32,2048,599.776
64,256,32,4096,1123.06
64,256,32,8192,2171.2
64,256,32,16384,4266.2
64,256,64,16,80.5547
64,256,64,32,98.4637
64,256,64,64,116.928
64,256,64,128,151.659
64,256,64,256,216.831
64,256,64,512,348.032
64,256,64,1024,606.251
64,256,64,2048,1124.74
64,256,64,4096,2158.6
64,256,64,8192,4229.81
64,256,64,16384,8373.34
64,256,128,16,105.078
64,256,128,32,137.546
64,256,128,64,169.515
64,256,128,128,236.501
64,256,128,256,363.52
64,256,128,512,619.969
64,256,128,1024,1129.59
64,256,128,2048,2153.22
64,256,128,4096,4202.22
64,256,128,8192,8297.19
64,512,0,0,67.317
64,512,1,16,74.4853
64,512,1,32,76.331
64,512,1,64,79.2963
64,512,1,128,85.5463
64,512,1,256,85.483
64,512,1,512,86.784
64,512,1,1024,93.28
64,512,1,2048,100.321
64,512,1,4096,118.283
64,512,1,8192,154.027
64,512,1,16384,218.422
64,512,2,16,74.3257
64,512,2,32,77.301
64,512,2,64,79.4877
64,512,2,128,85.8983
64,512,2,256,86.741
64,512,2,512,93.355
64,512,2,1024,102.303
64,512,2,2048,121.675
64,512,2,4096,155.957
64,512,2,8192,223.829
64,512,2,16384,356.842
64,512,4,16,74.272
64,512,4,32,76.8533
64,512,4,64,80.4257
64,512,4,128,87.4883
64,512,4,256,94.0153
64,512,4,512,103.082
64,512,4,1024,121.686
64,512,4,2048,157.376
64,512,4,4096,224.469
64,512,4,8192,358.092
64,512,4,16384,622.922
64,512,8,16,77.376
64,512,8,32,80.436
64,512,8,64,83.424
64,512,8,128,96.6397
64,512,8,256,105.941
64,512,8,512,124.49
64,512,8,1024,158.731
64,512,8,2048,224.917
64,512,8,4096,358.614
64,512,8,8192,621.322
64,512,8,16384,1156.25
64,512,16,16,80.5867
64,512,16,32,86.891
64,512,16,64,92.1723
64,512,16,128,102.816
64,512,16,256,120.662
64,512,16,512,155.2
64,512,16,1024,222.719
64,512,16,2048,355.595
64,512,16,4096,624.769
64,512,16,8192,1155.8
64,512,16,16384,2223.53
64,512,32,16,87.744
64,512,32,32,98.9547
64,512,32,64,109.846
64,512,32,128,128.438
64,512,32,256,161.334
64,512,32,512,227.914
64,512,32,1024,357.973
64,512,32,2048,620.448
64,512,32,4096,1144.06
64,512,32,8192,2188.29
64,512,32,16384,4283.16
64,512,64,16,99.914
64,512,64,32,118.219
64,512,64,64,137.035
64,512,64,128,171.946
64,512,64,256,237.878
64,512,64,512,368.608
64,512,64,1024,626.39
64,512,64,2048,1143.35
64,512,64,4096,2177.64
64,512,64,8192,4250.12
64,512,64,16384,8393.94
64,512,128,16,124.8
64,512,128,32,156.693
64,512,128,64,189.845
64,512,128,128,256.918
64,512,128,256,382.369
64,512,128,512,642.699
64,512,128,1024,1152.29
64,512,128,2048,2172.66
64,512,128,4096,4219.46
64,512,128,8192,8317.59
64,1024,0,0,94.8587
64,1024,1,16,100.565
64,1024,1,32,102.912
64,1024,1,64,105.589
64,1024,1,128,112.16
64,1024,1,256,113.151
64,1024,1,512,114.752
64,1024,1,1024,121.11
64,1024,1,2048,128.875
64,1024,1,4096,145.109
64,1024,1,8192,180.235
64,1024,1,16384,244.033
64,1024,2,16,100.726
64,1024,2,32,103.146
64,1024,2,64,106.667
64,1024,2,128,113.13
64,1024,2,256,115.029
64,1024,2,512,120.885
64,1024,2,1024,129.163
64,1024,2,2048,148.512
64,1024,2,4096,182.859
64,1024,2,8192,250.858
64,1024,2,16384,383.712
64,1024,4,16,101.13
64,1024,4,32,104.149
64,1024,4,64,107.434
64,1024,4,128,115.445
64,1024,4,256,120.715
64,1024,4,512,131.457
64,1024,4,1024,149.291
64,1024,4,2048,183.52
64,1024,4,4096,250.368
64,1024,4,8192,385.237
64,1024,4,16384,651.797
64,1024,8,16,103.445
64,1024,8,32,107.093
64,1024,8,64,110.443
64,1024,8,128,124.192
64,1024,8,256,132.811
64,1024,8,512,150.666
64,1024,8,1024,185.707
64,1024,8,2048,251.744
64,1024,8,4096,384.629
64,1024,8,8192,649.471
64,1024,8,16384,1180.54
64,1024,16,16,107.637
64,1024,16,32,112.746
64,1024,16,64,118.869
64,1024,16,128,128.907
64,1024,16,256,146.047
64,1024,16,512,179.723
64,1024,16,1024,248.235
64,1024,16,2048,380.607
64,1024,16,4096,647.893
64,1024,16,8192,1179.87
64,1024,16,16384,2243.86
64,1024,32,16,114.304
64,1024,32,32,125.355
64,1024,32,64,136.554
64,1024,32,128,153.418
64,1024,32,256,187.488
64,1024,32,512,252.725
64,1024,32,1024,383.274
64,1024,32,2048,646.741
64,1024,32,4096,1168.82
64,1024,32,8192,2216.66
64,1024,32,16384,4307.46
64,1024,64,16,126.155
64,1024,64,32,144.863
64,1024,64,64,163.723
64,1024,64,128,198.539
64,1024,64,256,263.157
64,1024,64,512,393.599
64,1024,64,1024,651.765
64,1024,64,2048,1168.88
64,1024,64,4096,2202.9
64,1024,64,8192,4278.82
64,1024,64,16384,8417.16
64,1024,128,16,150.805
64,1024,128,32,182.699
64,1024,128,64,215.499
64,1024,128,128,282.368
64,1024,128,256,410.454
64,1024,128,512,667.808
64,1024,128,1024,1175.85
64,1024,128,2048,2196.97
64,1024,128,4096,4244.07
64,1024,128,8192,8341.88
64,2048,0,0,128.992
64,2048,1,16,135.264
64,2048,1,32,138.432
64,2048,1,64,141.354
64,2048,1,128,147.103
64,2048,1,256,147.542
64,2048,1,512,149.248
64,2048,1,1024,154.869
64,2048,1,2048,162.966
64,2048,1,4096,179.52
64,2048,1,8192,214.72
64,2048,1,16384,278.485
64,2048,2,16,135.35
64,2048,2,32,138.336
64,2048,2,64,141.12
64,2048,2,128,148.042
64,2048,2,256,149.205
64,2048,2,512,155.2
64,2048,2,1024,164.491
64,2048,2,2048,182.687
64,2048,2,4096,216.587
64,2048,2,8192,283.947
64,2048,2,16384,418.144
64,2048,4,16,136.458
64,2048,4,32,139.253
64,2048,4,64,142.165
64,2048,4,128,149.995
64,2048,4,256,155.286
64,2048,4,512,164.918
64,2048,4,1024,184.224
64,2048,4,2048,218.485
64,2048,4,4096,284.779
64,2048,4,8192,418.72
64,2048,4,16384,683.424
64,2048,8,16,138.08
64,2048,8,32,141.503
64,2048,8,64,145.706
64,2048,8,128,158.763
64,2048,8,256,167.574
64,2048,8,512,185.269
64,2048,8,1024,219.755
64,2048,8,2048,286.133
64,2048,8,4096,418.176
64,2048,8,8192,685.343
64,2048,8,16384,1215.96
64,2048,16,16,141.887
64,2048,16,32,147.53
64,2048,16,64,153.718
64,2048,16,128,163.968
64,2048,16,256,181.994
64,2048,16,512,215.296
64,2048,16,1024,281.942
64,2048,16,2048,413.963
64,2048,16,4096,680.459
64,2048,16,8192,1215.83
64,2048,16,16384,2279.43
64,2048,32,16,149.29
64,2048,32,32,159.871
64,2048,32,64,171.104
64,2048,32,128,187.435
64,2048,32,256,220.938
64,2048,32,512,287.52
64,2048,32,1024,418.389
64,2048,32,2048,681.291
64,2048,32,4096,1203.73
64,2048,32,8192,2249.9
64,2048,32,16384,4348.72
64,2048,64,16,161.077
64,2048,64,32,179.659
64,2048,64,64,198.933
64,2048,64,128,232.544
64,2048,64,256,297.504
64,2048,64,512,428.736
64,2048,64,1024,686.581
64,2048,64,2048,1202.93
64,2048,64,4096,2240.38
64,2048,64,8192,4311.49
64,2048,64,16384,8454.67
64,2048,128,16,185.43
64,2048,128,32,217.312
64,2048,128,64,249.557
64,2048,128,128,317.536
64,2048,128,256,447.211
64,2048,128,512,703.147
64,2048,128,1024,1212.48
64,2048,128,2048,2234.91
64,2048,128,4096,4282.1
64,2048,128,8192,8380.18
64,4096,0,0,196.5
64,4096,1,16,203.19
64,4096,1,32,204.853
64,4096,1,64,208.203
64,4096,1,128,213.92
64,4096,1,256,214.955
64,4096,1,512,216.192
64,4096,1,1024,223.84
64,4096,1,2048,229.259
64,4096,1,4096,246.783
64,4096,1,8192,281.184
64,4096,1,16384,345.386
64,4096,2,16,203.253
64,4096,2,32,205.537
64,4096,2,64,208.384
64,4096,2,128,215.242
64,4096,2,256,216.16
64,4096,2,512,222.454
64,4096,2,1024,231.808
64,4096,2,2048,250.367
64,4096,2,4096,285.067
64,4096,2,8192,352.384
64,4096,2,16384,485.205
64,4096,4,16,203.84
64,4096,4,32,206.848
64,4096,4,64,209.088
64,4096,4,128,217.003
64,4096,4,256,222.965
64,4096,4,512,233.013
64,4096,4,1024,250.709
64,4096,4,2048,284.523
64,4096,4,4096,351.232
64,4096,4,8192,483.818
64,4096,4,16384,750.431
64,4096,8,16,205.813
64,4096,8,32,209.227
64,4096,8,64,212.917
64,4096,8,128,225.557
64,4096,8,256,235.573
64,4096,8,512,252.544
64,4096,8,1024,286.742
64,4096,8,2048,353.184
64,4096,8,4096,485.962
64,4096,8,8192,751.189
64,4096,8,16384,1281.33
64,4096,16,16,209.013
64,4096,16,32,215.413
64,4096,16,64,220.629
64,4096,16,128,229.92
64,4096,16,256,248.864
64,4096,16,512,281.749
64,4096,16,1024,347.743
64,4096,16,2048,480.746
64,4096,16,4096,749.067
64,4096,16,8192,1280.26
64,4096,16,16384,2345.25
64,4096,32,16,216.203
64,4096,32,32,227.477
64,4096,32,64,238.197
64,4096,32,128,254.955
64,4096,32,256,288.405
64,4096,32,512,354.475
64,4096,32,1024,486.24
64,4096,32,2048,749.056
64,4096,32,4096,1272.1
64,4096,32,8192,2318.22
64,4096,32,16384,4417.75
64,4096,64,16,228.096
64,4096,64,32,246.027
64,4096,64,64,265.717
64,4096,64,128,298.549
64,4096,64,256,365.152
64,4096,64,512,496.277
64,4096,64,1024,754.271
64,4096,64,2048,1270.63
64,4096,64,4096,2306.42
64,4096,64,8192,4376.47
64,4096,64,16384,8520.58
64,4096,128,16,252.757
64,4096,128,32,284.949
64,4096,128,64,317.621
64,4096,128,128,384.715
64,4096,128,256,512.619
64,4096,128,512,769.759
64,4096,128,1024,1277.72
64,4096,128,2048,2300.21
64,4096,128,4096,4345.14
64,4096,128,8192,8440.14
64,8192,0,0,327.381
64,8192,1,16,334.399
64,8192,1,32,337.333
64,8192,1,64,339.872
64,8192,1,128,345.663
64,8192,1,256,347.798
64,8192,1,512,348.459
64,8192,1,1024,355.552
64,8192,1,2048,361.834
64,8192,1,4096,378.88
64,8192,1,8192,413.547
64,8192,1,16384,477.344
64,8192,2,16,334.41
64,8192,2,32,336.981
64,8192,2,64,339.967
64,8192,2,128,347.306
64,8192,2,256,348.491
64,8192,2,512,355.264
64,8192,2,1024,363.178
64,8192,2,2048,381.888
64,8192,2,4096,417.717
64,8192,2,8192,484.266
64,8192,2,16384,615.253
64,8192,4,16,335.082
64,8192,4,32,337.941
64,8192,4,64,341.258
64,8192,4,128,348.938
64,8192,4,256,355.115
64,8192,4,512,364.544
64,8192,4,1024,382.09
64,8192,4,2048,415.744
64,8192,4,4096,483.509
64,8192,4,8192,616.608
64,8192,4,16384,884.16
64,8192,8,16,337.227
64,8192,8,32,341.461
64,8192,8,64,344.245
64,8192,8,128,357.098
64,8192,8,256,367.937
64,8192,8,512,385.493
64,8192,8,1024,418.196
64,8192,8,2048,485.707
64,8192,8,4096,618.219
64,8192,8,8192,881.759
64,8192,8,16384,1414.71
64,8192,16,16,340.427
64,8192,16,32,347.392
64,8192,16,64,352.683
64,8192,16,128,361.919
64,8192,16,256,380.063
64,8192,16,512,413.76
64,8192,16,1024,481.685
64,8192,16,2048,613.641
64,8192,16,4096,880.682
64,8192,16,8192,1412.32
64,8192,16,16384,2472.3
64,8192,32,16,349.141
64,8192,32,32,359.115
64,8192,32,64,369.621
64,8192,32,128,385.889
64,8192,32,256,420.404
64,8192,32,512,486.517
64,8192,32,1024,617.151
64,8192,32,2048,880.565
64,8192,32,4096,1403.65
64,8192,32,8192,2453.53
64,8192,32,16384,4541.05
64,8192,64,16,360.021
64,8192,64,32,378.272
64,8192,64,64,397.397
64,8192,64,128,431.007
64,8192,64,256,496.81
64,8192,64,512,627.541
64,8192,64,1024,886.773
64,8192,64,2048,1403.52
64,8192,64,4096,2436.8
64,8192,64,8192,4508.18
64,8192,64,16384,8652.23
64,8192,128,16,384.459
64,8192,128,32,417.27
64,8192,128,64,449.301
64,8192,128,128,516.725
64,8192,128,256,643.317
64,8192,128,512,899.508
64,8192,128,1024,1410.21
64,8192,128,2048,2432.83
64,8192,128,4096,4481.51
64,8192,128,8192,8581.13
64,16384,0,0,591.926
64,16384,1,16,598.08
64,16384,1,32,602.207
64,16384,1,64,603.135
64,16384,1,128,609.759
64,16384,1,256,612.02
64,16384,1,512,612.885
64,16384,1,1024,620.063
64,16384,1,2048,624.959
