pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
32,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.2131,2
32,n<=8,sr<=15%,kvB<=16k,kp<=512,0.2112,2
32,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.2122,2
32,n<=8,sr<=15%,kvB<=16k,kp=0,0.2142,2
32,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.1343,2
32,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.1206,2
32,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.0884,2
32,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1323,2
32,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.1583,2
32,n<=8,sr<=15%,kvB<=1k,kp=0,0.1671,2
32,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.1949,2
32,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1985,2
32,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.1914,2
32,n<=8,sr<=15%,kvB<=4k,kp<=512,0.1991,2
32,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.1948,2
32,n<=8,sr<=15%,kvB<=4k,kp=0,0.2126,2
32,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.0413,4
32,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.0395,4
32,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0378,4
32,n<=8,sr<=40%,kvB<=16k,kp<=512,0.0418,4
32,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0364,4
32,n<=8,sr<=40%,kvB<=16k,kp=0,0.0392,4
32,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0539,4
32,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0438,4
32,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.0249,4
32,n<=8,sr<=40%,kvB<=1k,kp<=512,0.0389,4
32,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.034,4
32,n<=8,sr<=40%,kvB<=1k,kp=0,0.0577,4
32,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.0519,4
32,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0499,4
32,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0421,4
32,n<=8,sr<=40%,kvB<=4k,kp<=512,0.0607,4
32,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.0387,4
32,n<=8,sr<=40%,kvB<=4k,kp=0,0.0619,4
32,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.1037,2
32,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.1036,2
32,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.1074,2
32,n<=8,sr<=70%,kvB<=16k,kp<=512,0.1063,2
32,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.1129,2
32,n<=8,sr<=70%,kvB<=16k,kp=0,0.1114,2
32,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.0898,2
32,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0372,2
32,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.1063,2
32,n<=8,sr<=70%,kvB<=1k,kp<=512,0.0831,2
32,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.0301,2
32,n<=8,sr<=70%,kvB<=1k,kp=0,0.1097,2
32,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.132,2
32,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.125,2
32,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.116,2
32,n<=8,sr<=70%,kvB<=4k,kp<=512,0.1183,2
32,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.1023,2
32,n<=8,sr<=70%,kvB<=4k,kp=0,0.117,2
32,n<=8,sr>70%,kvB<=16k,kp<=1k,0.9418,4
32,n<=8,sr>70%,kvB<=16k,kp<=2k,0.9276,4
32,n<=8,sr>70%,kvB<=16k,kp<=4k,0.9218,4
32,n<=8,sr>70%,kvB<=16k,kp<=512,0.9282,4
32,n<=8,sr>70%,kvB<=16k,kp<=8k,0.9288,4
32,n<=8,sr>70%,kvB<=16k,kp=0,0.9224,4
32,n<=8,sr>70%,kvB<=1k,kp<=1k,0.8871,4
32,n<=8,sr>70%,kvB<=1k,kp<=2k,0.8648,4
32,n<=8,sr>70%,kvB<=1k,kp<=4k,0.8556,4
32,n<=8,sr>70%,kvB<=1k,kp<=512,0.8879,4
32,n<=8,sr>70%,kvB<=1k,kp<=8k,0.7723,4
32,n<=8,sr>70%,kvB<=1k,kp=0,0.9774,4
32,n<=8,sr>70%,kvB<=4k,kp<=1k,0.9049,4
32,n<=8,sr>70%,kvB<=4k,kp<=2k,0.9009,4
32,n<=8,sr>70%,kvB<=4k,kp<=4k,0.9328,4
32,n<=8,sr>70%,kvB<=4k,kp<=512,0.9126,4
32,n<=8,sr>70%,kvB<=4k,kp<=8k,0.8843,4
32,n<=8,sr>70%,kvB<=4k,kp=0,0.9665,4
64,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.4007,4
64,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.4036,4
64,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.4025,4
64,n<=16,sr<=15%,kvB<=16k,kp<=512,0.3995,4
64,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.4025,4
64,n<=16,sr<=15%,kvB<=16k,kp=0,0.3998,4
64,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.4121,4
64,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.4279,4
64,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.4292,4
64,n<=16,sr<=15%,kvB<=1k,kp<=512,0.4156,4
64,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.4315,4
64,n<=16,sr<=15%,kvB<=1k,kp=0,0.4151,4
64,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.4012,4
64,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.4017,4
64,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.4022,4
64,n<=16,sr<=15%,kvB<=4k,kp<=512,0.4004,4
64,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.4063,4
64,n<=16,sr<=15%,kvB<=4k,kp=0,0.3964,4
64,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.5057,4
64,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.5039,4
64,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.5062,4
64,n<=16,sr<=40%,kvB<=16k,kp<=512,0.5055,4
64,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.506,4
64,n<=16,sr<=40%,kvB<=16k,kp=0,0.506,4
64,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.4767,4
64,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.483,4
64,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.4963,4
64,n<=16,sr<=40%,kvB<=1k,kp<=512,0.4722,4
64,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.4824,4
64,n<=16,sr<=40%,kvB<=1k,kp=0,0.4726,4
64,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.4985,4
64,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.4986,4
64,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.4969,4
64,n<=16,sr<=40%,kvB<=4k,kp<=512,0.4953,4
64,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.4946,4
64,n<=16,sr<=40%,kvB<=4k,kp=0,0.4951,4
64,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.9413,2
64,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.9449,2
64,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.9527,2
64,n<=16,sr<=70%,kvB<=16k,kp<=512,0.9513,2
64,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.9447,2
64,n<=16,sr<=70%,kvB<=16k,kp=0,0.9545,2
64,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.8586,2
64,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.9121,2
64,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.8931,2
64,n<=16,sr<=70%,kvB<=1k,kp<=512,0.8817,2
64,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.8769,2
64,n<=16,sr<=70%,kvB<=1k,kp=0,0.892,2
64,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.9383,2
64,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.9317,2
64,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.934,2
64,n<=16,sr<=70%,kvB<=4k,kp<=512,0.9455,2
64,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.9338,2
64,n<=16,sr<=70%,kvB<=4k,kp=0,0.9397,2
64,n<=16,sr>70%,kvB<=16k,kp<=1k,0.9329,4
64,n<=16,sr>70%,kvB<=16k,kp<=2k,0.9303,4
64,n<=16,sr>70%,kvB<=16k,kp<=4k,0.9272,4
64,n<=16,sr>70%,kvB<=16k,kp<=512,0.9277,4
64,n<=16,sr>70%,kvB<=16k,kp<=8k,0.9365,4
64,n<=16,sr>70%,kvB<=16k,kp=0,0.9177,4
64,n<=16,sr>70%,kvB<=1k,kp<=1k,0.8696,4
64,n<=16,sr>70%,kvB<=1k,kp<=2k,0.8558,4
64,n<=16,sr>70%,kvB<=1k,kp<=4k,0.8863,4
64,n<=16,sr>70%,kvB<=1k,kp<=512,0.8825,4
64,n<=16,sr>70%,kvB<=1k,kp<=8k,0.8288,4
64,n<=16,sr>70%,kvB<=1k,kp=0,0.8858,4
64,n<=16,sr>70%,kvB<=4k,kp<=1k,0.9153,4
64,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9187,4
64,n<=16,sr>70%,kvB<=4k,kp<=4k,0.9125,4
64,n<=16,sr>70%,kvB<=4k,kp<=512,0.9053,4
64,n<=16,sr>70%,kvB<=4k,kp<=8k,0.9254,4
64,n<=16,sr>70%,kvB<=4k,kp=0,0.9274,4
64,n<=2,sr<=70%,kvB<=16k,kp<=1k,-0.0278,2
64,n<=2,sr<=70%,kvB<=16k,kp<=2k,-0.0353,2
64,n<=2,sr<=70%,kvB<=16k,kp<=4k,-0.0223,2
64,n<=2,sr<=70%,kvB<=16k,kp<=512,-0.0216,2
64,n<=2,sr<=70%,kvB<=16k,kp<=8k,-0.0436,2
64,n<=2,sr<=70%,kvB<=16k,kp=0,-0.0167,2
64,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.0427,2
64,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.0353,2
64,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.0027,2
64,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0455,2
64,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.0006,2
64,n<=2,sr<=70%,kvB<=1k,kp=0,0.0093,2
64,n<=2,sr<=70%,kvB<=4k,kp<=1k,-0.1607,2
64,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.1636,2
64,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.1242,2
64,n<=2,sr<=70%,kvB<=4k,kp<=512,-0.1517,2
64,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.1929,2
64,n<=2,sr<=70%,kvB<=4k,kp=0,-0.1423,2
64,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.3056,6
64,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.3179,6
64,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.3475,6
64,n<=32,sr<=15%,kvB<=16k,kp<=512,0.2892,6
64,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.2983,6
64,n<=32,sr<=15%,kvB<=16k,kp=0,0.3063,6
64,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.3122,6
64,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.3113,6
64,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.3369,6
64,n<=32,sr<=15%,kvB<=1k,kp<=512,0.3418,6
64,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.3341,6
64,n<=32,sr<=15%,kvB<=1k,kp=0,0.3274,6
64,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.3328,6
64,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.339,6
64,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.3555,6
64,n<=32,sr<=15%,kvB<=4k,kp<=512,0.2889,6
64,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.3448,6
64,n<=32,sr<=15%,kvB<=4k,kp=0,0.2933,6
64,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.3106,2
64,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.3082,2
64,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.3148,2
64,n<=32,sr<=40%,kvB<=16k,kp<=512,0.2987,2
64,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.2974,2
64,n<=32,sr<=40%,kvB<=16k,kp=0,0.3164,2
64,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.2996,2
64,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.3153,2
64,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.2874,2
64,n<=32,sr<=40%,kvB<=1k,kp<=512,0.2856,2
64,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.28,2
64,n<=32,sr<=40%,kvB<=1k,kp=0,0.2637,2
64,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.3093,2
64,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.3114,2
64,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.3097,2
64,n<=32,sr<=40%,kvB<=4k,kp<=512,0.3054,2
64,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.315,2
64,n<=32,sr<=40%,kvB<=4k,kp=0,0.309,2
64,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.2917,2
64,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.3077,2
64,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.2974,2
64,n<=32,sr<=5%,kvB<=16k,kp<=512,0.3264,2
64,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.2887,2
64,n<=32,sr<=5%,kvB<=16k,kp=0,0.2907,2
64,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.3117,2
64,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.3434,2
64,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.2984,2
64,n<=32,sr<=5%,kvB<=1k,kp<=512,0.2928,2
64,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.324,2
64,n<=32,sr<=5%,kvB<=1k,kp=0,0.2971,2
64,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.2884,2
64,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.2911,2
64,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.2861,2
64,n<=32,sr<=5%,kvB<=4k,kp<=512,0.2879,2
64,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.2859,2
64,n<=32,sr<=5%,kvB<=4k,kp=0,0.3019,2
64,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.6337,2
64,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.6173,2
64,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.64,2
64,n<=32,sr<=70%,kvB<=16k,kp<=512,0.6342,2
64,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.6328,2
64,n<=32,sr<=70%,kvB<=16k,kp=0,0.5421,2
64,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.5689,2
64,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.5639,2
64,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.5177,2
64,n<=32,sr<=70%,kvB<=1k,kp<=512,0.4619,2
64,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.5778,2
64,n<=32,sr<=70%,kvB<=1k,kp=0,0.5243,2
64,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.6548,2
64,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.6617,2
64,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.6527,2
64,n<=32,sr<=70%,kvB<=4k,kp<=512,0.6318,2
64,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.6512,2
64,n<=32,sr<=70%,kvB<=4k,kp=0,0.6573,2
64,n<=32,sr>70%,kvB<=16k,kp<=1k,0.9438,4
64,n<=32,sr>70%,kvB<=16k,kp<=2k,0.9417,4
64,n<=32,sr>70%,kvB<=16k,kp<=4k,0.9383,4
64,n<=32,sr>70%,kvB<=16k,kp<=512,0.9488,4
64,n<=32,sr>70%,kvB<=16k,kp<=8k,0.9456,4
64,n<=32,sr>70%,kvB<=16k,kp=0,0.9434,4
64,n<=32,sr>70%,kvB<=1k,kp<=1k,0.8667,4
64,n<=32,sr>70%,kvB<=1k,kp<=2k,0.8607,4
64,n<=32,sr>70%,kvB<=1k,kp<=4k,0.8461,4
64,n<=32,sr>70%,kvB<=1k,kp<=512,0.879,4
64,n<=32,sr>70%,kvB<=1k,kp<=8k,0.8744,4
64,n<=32,sr>70%,kvB<=1k,kp=0,0.8525,4
64,n<=32,sr>70%,kvB<=4k,kp<=1k,0.9205,4
64,n<=32,sr>70%,kvB<=4k,kp<=2k,0.9206,4
64,n<=32,sr>70%,kvB<=4k,kp<=4k,0.9241,4
64,n<=32,sr>70%,kvB<=4k,kp<=512,0.9268,4
64,n<=32,sr>70%,kvB<=4k,kp<=8k,0.9275,4
64,n<=32,sr>70%,kvB<=4k,kp=0,0.9295,4
64,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.088,2
64,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.0895,2
64,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.0854,2
64,n<=4,sr<=40%,kvB<=16k,kp<=512,0.0923,2
64,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.0937,2
64,n<=4,sr<=40%,kvB<=16k,kp=0,0.0895,2
64,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.1612,2
64,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.1851,2
64,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.1517,2
64,n<=4,sr<=40%,kvB<=1k,kp<=512,0.1983,2
64,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.1439,2
64,n<=4,sr<=40%,kvB<=1k,kp=0,0.1844,2
64,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.067,2
64,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.0647,2
64,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.0809,2
64,n<=4,sr<=40%,kvB<=4k,kp<=512,0.0695,2
64,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.0563,2
64,n<=4,sr<=40%,kvB<=4k,kp=0,0.0809,2
64,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.0921,2
64,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.0851,2
64,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.0896,2
64,n<=4,sr<=70%,kvB<=16k,kp<=512,0.0878,2
64,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.0839,2
64,n<=4,sr<=70%,kvB<=16k,kp=0,0.0914,2
64,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0636,2
64,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.0479,2
64,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.0598,2
64,n<=4,sr<=70%,kvB<=1k,kp<=512,0.0462,2
64,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.1071,2
64,n<=4,sr<=70%,kvB<=1k,kp=0,0.0663,2
64,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.0403,2
64,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.0482,2
64,n<=4,sr<=70%,kvB<=4k,kp<=4k,0.0416,2
64,n<=4,sr<=70%,kvB<=4k,kp<=512,0.0788,2
64,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.0618,2
64,n<=4,sr<=70%,kvB<=4k,kp=0,0.0516,2
64,n<=4,sr>70%,kvB<=16k,kp<=1k,-0.0485,2
64,n<=4,sr>70%,kvB<=16k,kp<=2k,-0.0779,2
64,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.0304,2
64,n<=4,sr>70%,kvB<=16k,kp<=512,-0.026,2
64,n<=4,sr>70%,kvB<=16k,kp<=8k,-0.026,2
64,n<=4,sr>70%,kvB<=16k,kp=0,-0.036,2
64,n<=4,sr>70%,kvB<=1k,kp<=1k,0.0601,2
64,n<=4,sr>70%,kvB<=1k,kp<=2k,0.0734,2
64,n<=4,sr>70%,kvB<=1k,kp<=4k,0.0592,2
64,n<=4,sr>70%,kvB<=1k,kp<=512,0.1645,2
64,n<=4,sr>70%,kvB<=1k,kp<=8k,0.0337,2
64,n<=4,sr>70%,kvB<=1k,kp=0,0.123,2
64,n<=4,sr>70%,kvB<=4k,kp<=1k,-0.1493,2
64,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.1164,2
64,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.074,2
64,n<=4,sr>70%,kvB<=4k,kp<=512,-0.1413,2
64,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.1681,2
64,n<=4,sr>70%,kvB<=4k,kp=0,-0.136,2
64,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.1319,4
64,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.1201,4
64,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1274,4
64,n<=64,sr<=15%,kvB<=16k,kp<=512,0.1324,4
64,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1306,4
64,n<=64,sr<=15%,kvB<=16k,kp=0,0.1477,4
64,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.1464,4
64,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.1618,4
64,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.175,4
64,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1768,4
64,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.1555,4
64,n<=64,sr<=15%,kvB<=1k,kp=0,0.1679,4
64,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1383,4
64,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.1302,4
64,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.1385,4
64,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1311,4
64,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.138,4
64,n<=64,sr<=15%,kvB<=4k,kp=0,0.1442,4
64,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.0996,2
64,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.1098,2
64,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.1113,2
64,n<=64,sr<=40%,kvB<=16k,kp<=512,0.1115,2
64,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.1113,2
64,n<=64,sr<=40%,kvB<=16k,kp=0,0.1095,2
64,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.1233,2
64,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.1074,2
64,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.1259,2
64,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1244,2
64,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.1023,2
64,n<=64,sr<=40%,kvB<=1k,kp=0,0.1189,2
64,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.1386,2
64,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.1453,2
64,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.103,2
64,n<=64,sr<=40%,kvB<=4k,kp<=512,0.1175,2
64,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.1249,2
64,n<=64,sr<=40%,kvB<=4k,kp=0,0.1185,2
64,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1587,6
64,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.1467,6
64,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.1572,6
64,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1549,6
64,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.147,6
64,n<=64,sr<=5%,kvB<=16k,kp=0,0.145,6
64,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.1486,6
64,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.1424,6
64,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.1605,6
64,n<=64,sr<=5%,kvB<=1k,kp<=512,0.1493,6
64,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.1435,6
64,n<=64,sr<=5%,kvB<=1k,kp=0,0.1511,6
64,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.1379,6
64,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.155,6
64,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.1469,6
64,n<=64,sr<=5%,kvB<=4k,kp<=512,0.1403,6
64,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.1423,6
64,n<=64,sr<=5%,kvB<=4k,kp=0,0.148,6
64,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.1426,2
64,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.1598,2
64,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.1522,2
64,n<=64,sr<=70%,kvB<=16k,kp<=512,0.1626,2
64,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.1558,2
64,n<=64,sr<=70%,kvB<=16k,kp=0,0.1625,2
64,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.1658,2
64,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.1652,2
64,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.1783,2
64,n<=64,sr<=70%,kvB<=1k,kp<=512,0.1528,2
64,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.1698,2
64,n<=64,sr<=70%,kvB<=1k,kp=0,0.1342,2
64,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.1908,2
64,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.1796,2
64,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.1692,2
64,n<=64,sr<=70%,kvB<=4k,kp<=512,0.1913,2
64,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.1823,2
64,n<=64,sr<=70%,kvB<=4k,kp=0,0.1742,2
64,n<=64,sr>70%,kvB<=16k,kp<=1k,0.1389,4
64,n<=64,sr>70%,kvB<=16k,kp<=2k,0.143,4
64,n<=64,sr>70%,kvB<=16k,kp<=4k,0.1366,4
64,n<=64,sr>70%,kvB<=16k,kp<=512,0.1399,4
64,n<=64,sr>70%,kvB<=16k,kp<=8k,0.1886,4
64,n<=64,sr>70%,kvB<=16k,kp=0,0.1326,4
64,n<=64,sr>70%,kvB<=1k,kp<=1k,0.2131,4
64,n<=64,sr>70%,kvB<=1k,kp<=2k,0.2226,4
64,n<=64,sr>70%,kvB<=1k,kp<=4k,0.2098,4
64,n<=64,sr>70%,kvB<=1k,kp<=512,0.2224,4
64,n<=64,sr>70%,kvB<=1k,kp<=8k,0.2175,4
64,n<=64,sr>70%,kvB<=1k,kp=0,0.2314,4
64,n<=64,sr>70%,kvB<=4k,kp<=1k,0.1322,4
64,n<=64,sr>70%,kvB<=4k,kp<=2k,0.1461,4
64,n<=64,sr>70%,kvB<=4k,kp<=4k,0.1553,4
64,n<=64,sr>70%,kvB<=4k,kp<=512,0.1511,4
64,n<=64,sr>70%,kvB<=4k,kp<=8k,0.1672,4
64,n<=64,sr>70%,kvB<=4k,kp=0,0.1611,4
64,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.2101,2
64,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.2099,2
