pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.0042,2
16,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.0278,2
16,n<=4,sr>70%,kvB<=1k,kp<=512,-0.034,2
16,n<=4,sr>70%,kvB<=1k,kp<=8k,0.0866,2
16,n<=4,sr>70%,kvB<=1k,kp=0,-0.018,2
16,n<=4,sr>70%,kvB<=4k,kp<=1k,-0.0625,2
16,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.0469,2
16,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.007,2
16,n<=4,sr>70%,kvB<=4k,kp<=512,-0.1127,2
16,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.0978,2
16,n<=4,sr>70%,kvB<=4k,kp=0,-0.0565,2
16,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.2856,4
16,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.3028,4
16,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.3124,4
16,n<=64,sr<=15%,kvB<=16k,kp<=512,0.2874,4
16,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.3458,4
16,n<=64,sr<=15%,kvB<=16k,kp=0,0.2855,4
16,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.2963,4
16,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.3279,4
16,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.3371,4
16,n<=64,sr<=15%,kvB<=1k,kp<=512,0.3123,4
16,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.3,4
16,n<=64,sr<=15%,kvB<=1k,kp=0,0.3304,4
16,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.2706,4
16,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.2864,4
16,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.2895,4
16,n<=64,sr<=15%,kvB<=4k,kp<=512,0.2997,4
16,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.3563,4
16,n<=64,sr<=15%,kvB<=4k,kp=0,0.2806,4
16,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.3213,2
16,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.3224,2
16,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.3192,2
16,n<=64,sr<=40%,kvB<=16k,kp<=512,0.3221,2
16,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.3215,2
16,n<=64,sr<=40%,kvB<=16k,kp=0,0.3195,2
16,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.301,2
16,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.3018,2
16,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.3082,2
16,n<=64,sr<=40%,kvB<=1k,kp<=512,0.2995,2
16,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.3105,2
16,n<=64,sr<=40%,kvB<=1k,kp=0,0.3021,2
16,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.3156,2
16,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.3153,2
16,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.3192,2
16,n<=64,sr<=40%,kvB<=4k,kp<=512,0.3145,2
16,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.3176,2
16,n<=64,sr<=40%,kvB<=4k,kp=0,0.3158,2
16,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.2953,6
16,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.2829,6
16,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.2821,6
16,n<=64,sr<=5%,kvB<=16k,kp<=512,0.2714,6
16,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.2838,6
16,n<=64,sr<=5%,kvB<=16k,kp=0,0.2793,6
16,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.265,6
16,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.2624,6
16,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.3112,6
16,n<=64,sr<=5%,kvB<=1k,kp<=512,0.2902,6
16,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.2949,6
16,n<=64,sr<=5%,kvB<=1k,kp=0,0.2885,6
16,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.2759,6
16,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.2772,6
16,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.2676,6
16,n<=64,sr<=5%,kvB<=4k,kp<=512,0.2673,6
16,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.2739,6
16,n<=64,sr<=5%,kvB<=4k,kp=0,0.2644,6
16,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.3272,2
16,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.335,2
16,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.336,2
16,n<=64,sr<=70%,kvB<=16k,kp<=512,0.3327,2
16,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.3369,2
16,n<=64,sr<=70%,kvB<=16k,kp=0,0.3248,2
16,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.3714,2
16,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.3911,2
16,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.3901,2
16,n<=64,sr<=70%,kvB<=1k,kp<=512,0.3834,2
16,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.3824,2
16,n<=64,sr<=70%,kvB<=1k,kp=0,0.3861,2
16,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.3364,2
16,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.3339,2
16,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.3352,2
16,n<=64,sr<=70%,kvB<=4k,kp<=512,0.3426,2
16,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.3375,2
16,n<=64,sr<=70%,kvB<=4k,kp=0,0.3363,2
16,n<=64,sr>70%,kvB<=16k,kp<=1k,0.9579,4
16,n<=64,sr>70%,kvB<=16k,kp<=2k,0.9515,4
16,n<=64,sr>70%,kvB<=16k,kp<=4k,0.9568,4
16,n<=64,sr>70%,kvB<=16k,kp<=512,0.9552,4
16,n<=64,sr>70%,kvB<=16k,kp<=8k,0.9516,4
16,n<=64,sr>70%,kvB<=16k,kp=0,0.9443,4
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.8874,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,0.8935,4
16,n<=64,sr>70%,kvB<=1k,kp<=4k,0.8825,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.8872,4
16,n<=64,sr>70%,kvB<=1k,kp<=8k,0.8641,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.889,4
16,n<=64,sr>70%,kvB<=4k,kp<=1k,0.933,4
16,n<=64,sr>70%,kvB<=4k,kp<=2k,0.9384,4
16,n<=64,sr>70%,kvB<=4k,kp<=4k,0.9413,4
16,n<=64,sr>70%,kvB<=4k,kp<=512,0.9358,4
16,n<=64,sr>70%,kvB<=4k,kp<=8k,0.9378,4
16,n<=64,sr>70%,kvB<=4k,kp=0,0.9333,4
16,n<=8,sr<=15%,kvB<=16k,kp<=1k,-0.0224,2
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,-0.0158,2
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,-0.0188,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,-0.0209,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,-0.0177,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,-0.0213,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.1016,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0915,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.073,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1111,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.1091,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.0899,2
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,-0.0304,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,-0.0219,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.0234,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,-0.0246,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.023,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,-0.0231,2
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.0272,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.0221,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0215,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.0274,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0239,4
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.0317,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.1438,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1238,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.1296,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1301,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.0999,4
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.1515,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.0198,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0173,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0164,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.0221,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.0152,4
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.0184,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.0971,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.0996,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.0947,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.094,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.1008,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.095,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.056,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0055,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0238,2
16,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.0032,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.0123,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.0203,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0433,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0574,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.0593,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0421,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.0417,2
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.0723,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.1006,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.1221,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,0.1412,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.1302,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,0.1263,4
16,n<=8,sr>70%,kvB<=16k,kp=0,0.1307,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,0.2163,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.1869,4
16,n<=8,sr>70%,kvB<=1k,kp<=4k,0.1952,4
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.1827,4
16,n<=8,sr>70%,kvB<=1k,kp<=8k,0.2179,4
16,n<=8,sr>70%,kvB<=1k,kp=0,0.2634,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,0.0755,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,0.0366,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,0.0472,4
16,n<=8,sr>70%,kvB<=4k,kp<=512,0.0905,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,0.082,4
16,n<=8,sr>70%,kvB<=4k,kp=0,0.0414,4
32,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0789,4
32,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0788,4
32,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.078,4
32,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0794,4
32,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0788,4
32,n<=128,sr<=15%,kvB<=16k,kp=0,0.0791,4
32,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0938,4
32,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0945,4
32,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0917,4
32,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0969,4
32,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0932,4
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.0993,4
32,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0777,4
32,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0801,4
32,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0786,4
32,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0805,4
32,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0804,4
32,n<=128,sr<=15%,kvB<=4k,kp=0,0.0772,4
32,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0751,2
32,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0764,2
32,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0759,2
32,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0757,2
32,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0757,2
32,n<=128,sr<=40%,kvB<=16k,kp=0,0.0763,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0664,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0652,2
32,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.063,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0596,2
32,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0555,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.0651,2
32,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.0687,2
32,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0681,2
32,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.0694,2
32,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0672,2
32,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0697,2
32,n<=128,sr<=40%,kvB<=4k,kp=0,0.0617,2
32,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0933,8
32,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0932,8
32,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0934,8
32,n<=128,sr<=5%,kvB<=16k,kp<=512,0.093,8
32,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.093,8
32,n<=128,sr<=5%,kvB<=16k,kp=0,0.0933,8
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0974,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0953,8
32,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.098,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0971,8
32,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0958,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,0.0974,8
32,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.094,8
32,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0947,8
32,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0943,8
32,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0937,8
32,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0939,8
32,n<=128,sr<=5%,kvB<=4k,kp=0,0.0943,8
32,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0037,2
32,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0018,2
32,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0014,2
32,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0002,2
32,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0016,2
32,n<=128,sr<=70%,kvB<=16k,kp=0,0.0007,2
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0024,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0084,2
32,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0059,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0017,2
32,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0011,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0062,2
32,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0,2
32,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0028,2
32,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0009,2
32,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0025,2
32,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0034,2
32,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0031,2
32,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.0221,4
32,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0261,4
32,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.0246,4
32,n<=128,sr>70%,kvB<=16k,kp<=512,-0.0252,4
32,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0254,4
32,n<=128,sr>70%,kvB<=16k,kp=0,-0.0258,4
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0016,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.03,4
32,n<=128,sr>70%,kvB<=1k,kp<=4k,0.007,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.0232,4
32,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0076,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.0176,4
32,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0277,4
32,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0223,4
32,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0269,4
32,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0215,4
32,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0145,4
32,n<=128,sr>70%,kvB<=4k,kp=0,-0.0238,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.2417,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.2423,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.2417,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.2448,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2406,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.2418,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.1773,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.1532,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.1568,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.186,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.1742,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.1984,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.2263,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.228,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.2204,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.2365,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.2182,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.2351,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.1324,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.1327,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.1334,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.135,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.1346,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.1352,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0736,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0696,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0698,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.0899,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0584,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.1128,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1292,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1272,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.1243,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1357,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.1305,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.1387,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.105,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.1121,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.1099,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,0.1045,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.1065,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,0.1098,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0629,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0369,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0097,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0933,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.034,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.0479,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.1178,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.0988,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.1114,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,0.1105,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.1072,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,0.1049,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,0.9738,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,0.9473,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,0.9402,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,0.9423,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,0.9391,4
32,n<=16,sr>70%,kvB<=16k,kp=0,0.9514,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,0.9213,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,0.9177,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,0.9297,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,0.9326,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,0.8745,4
32,n<=16,sr>70%,kvB<=1k,kp=0,1.0499,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,0.9558,4
32,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9568,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,0.9717,4
32,n<=16,sr>70%,kvB<=4k,kp<=512,0.9516,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,0.9637,4
32,n<=16,sr>70%,kvB<=4k,kp=0,0.9918,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.0007,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,-0.0359,2
32,n<=2,sr<=70%,kvB<=16k,kp<=4k,-0.0002,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,0.0154,2
32,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.007,2
32,n<=2,sr<=70%,kvB<=16k,kp=0,-0.0003,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.0727,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.0168,2
32,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.1095,2
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0595,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.1161,2
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.0891,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.0108,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.0306,2
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.0616,2
32,n<=2,sr<=70%,kvB<=4k,kp<=512,0.0393,2
32,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.0324,2
32,n<=2,sr<=70%,kvB<=4k,kp=0,-0.0406,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.4531,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.4542,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.4545,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.4521,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.4538,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.4524,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.4519,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.4633,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.457,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.45,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.4637,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.446,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.4513,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.4509,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.4517,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.451,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.4505,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.4446,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.9411,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.9421,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.9406,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.939,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.9394,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.9419,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.9171,2
32,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.9058,2
32,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.9025,2
32,n<=32,sr<=40%,kvB<=1k,kp<=512,0.8894,2
32,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.9177,2
32,n<=32,sr<=40%,kvB<=1k,kp=0,0.8895,2
32,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.9269,2
32,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.9218,2
32,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.9334,2
32,n<=32,sr<=40%,kvB<=4k,kp<=512,0.9309,2
32,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.9343,2
32,n<=32,sr<=40%,kvB<=4k,kp=0,0.9229,2
32,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.0706,2
32,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.0703,2
32,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.0713,2
32,n<=32,sr<=5%,kvB<=16k,kp<=512,0.0702,2
32,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0718,2
32,n<=32,sr<=5%,kvB<=16k,kp=0,0.0702,2
