regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,8,0.5,4.0,128,0,256,1024,640,403.073,553.89,540.865,0.9136
mixed,16,8,0.5,4.0,128,512,128,512,320,511.169,588.963,580.608,0.8926
mixed,16,8,0.5,4.0,128,512,256,1024,640,640.512,789.219,778.947,0.9309
mixed,16,8,0.5,4.0,128,1024,128,512,320,609.922,688.867,680.386,0.8926
mixed,16,8,0.5,4.0,128,1024,256,1024,640,736.29,891.106,877.538,0.9124
mixed,16,8,0.5,4.0,256,0,128,512,320,557.891,631.328,626.53,0.9347
mixed,16,8,0.5,4.0,256,0,256,1024,640,687.01,835.49,822.594,0.9131
mixed,16,8,0.5,4.0,256,512,128,512,320,759.234,837.12,831.04,0.9219
mixed,16,8,0.5,4.0,256,512,256,1024,640,887.458,1036.993,1024.229,0.9146
mixed,16,8,0.5,4.0,256,1024,128,512,320,957.41,1034.146,1025.951,0.8932
mixed,16,8,0.5,4.0,256,1024,256,1024,640,1085.891,1237.028,1223.075,0.9077
mixed,16,8,0.5,4.0,512,0,128,512,320,645.984,721.763,711.808,0.8686
mixed,16,8,0.5,4.0,512,0,256,1024,640,770.499,925.058,909.889,0.9019
mixed,16,8,0.5,4.0,512,512,128,512,320,1060.131,1135.971,1126.436,0.8743
mixed,16,8,0.5,4.0,512,512,256,1024,640,1189.989,1337.922,1326.371,0.9219
mixed,16,8,0.5,4.0,512,1024,128,512,320,1450.69,1527.844,1519.939,0.8975
mixed,16,8,0.5,4.0,512,1024,256,1024,640,1575.682,1728.772,1715.11,0.9108
mixed,16,8,0.5,4.0,1024,0,128,512,320,1434.085,1510.436,1500.004,0.8634
mixed,16,8,0.5,4.0,1024,0,256,1024,640,1562.18,1712.133,1703.14,0.94
mixed,16,8,0.5,4.0,1024,512,128,512,320,2281.67,2360.199,2353.799,0.9185
mixed,16,8,0.5,4.0,1024,512,256,1024,640,2410.501,2562.534,2551.241,0.9257
pure,16,12,0.75,4.0,0,0,128,512,416,218.401,260.161,256.416,0.9103
pure,16,12,0.75,4.0,0,0,256,1024,832,386.689,461.697,454.465,0.9036
mixed,16,12,0.75,4.0,16,0,128,512,416,245.12,281.251,274.979,0.8264
mixed,16,12,0.75,4.0,16,0,256,1024,832,408.579,486.498,477.088,0.8792
mixed,16,12,0.75,4.0,16,512,128,512,416,293.73,332.705,326.433,0.8391
mixed,16,12,0.75,4.0,16,512,256,1024,832,461.794,540.77,529.185,0.8533
mixed,16,12,0.75,4.0,16,1024,128,512,416,314.816,356.257,350.048,0.8502
mixed,16,12,0.75,4.0,16,1024,256,1024,832,481.474,557.503,549.249,0.8914
mixed,16,12,0.75,4.0,32,0,128,512,416,281.41,321.664,314.592,0.8243
mixed,16,12,0.75,4.0,32,0,256,1024,832,448.0,523.074,514.145,0.8811
mixed,16,12,0.75,4.0,32,512,128,512,416,339.264,380.767,372.8,0.808
mixed,16,12,0.75,4.0,32,512,256,1024,832,503.519,584.321,572.963,0.8594
mixed,16,12,0.75,4.0,32,1024,128,512,416,401.665,441.154,435.809,0.8646
mixed,16,12,0.75,4.0,32,1024,256,1024,832,567.489,645.474,634.977,0.8654
mixed,16,12,0.75,4.0,64,0,128,512,416,290.88,327.809,323.713,0.8891
mixed,16,12,0.75,4.0,64,0,256,1024,832,457.889,532.832,524.961,0.895
mixed,16,12,0.75,4.0,64,512,128,512,416,422.304,462.434,456.736,0.858
mixed,16,12,0.75,4.0,64,512,256,1024,832,593.537,664.514,657.86,0.9063
mixed,16,12,0.75,4.0,64,1024,128,512,416,501.44,541.538,533.696,0.8044
mixed,16,12,0.75,4.0,64,1024,256,1024,832,669.57,741.441,737.889,0.9506
mixed,16,12,0.75,4.0,128,0,128,512,416,314.306,352.034,347.041,0.8677
mixed,16,12,0.75,4.0,128,0,256,1024,832,478.753,553.505,547.617,0.9212
mixed,16,12,0.75,4.0,128,512,128,512,416,550.625,587.778,586.689,0.9707
mixed,16,12,0.75,4.0,128,512,256,1024,832,716.16,790.307,779.489,0.8541
mixed,16,12,0.75,4.0,128,1024,128,512,416,651.937,686.499,683.425,0.9111
mixed,16,12,0.75,4.0,128,1024,256,1024,832,811.684,887.65,882.274,0.9292
mixed,16,12,0.75,4.0,256,0,128,512,416,598.595,633.506,629.889,0.8964
mixed,16,12,0.75,4.0,256,0,256,1024,832,759.939,833.09,828.195,0.9331
mixed,16,12,0.75,4.0,256,512,128,512,416,796.45,837.891,830.018,0.81
mixed,16,12,0.75,4.0,256,512,256,1024,832,959.938,1038.687,1031.459,0.9082
mixed,16,12,0.75,4.0,256,1024,128,512,416,997.731,1037.249,1031.075,0.8438
mixed,16,12,0.75,4.0,256,1024,256,1024,832,1160.58,1234.561,1228.258,0.9148
mixed,16,12,0.75,4.0,512,0,128,512,416,679.331,721.826,714.979,0.8389
mixed,16,12,0.75,4.0,512,0,256,1024,832,848.388,921.795,915.843,0.9189
mixed,16,12,0.75,4.0,512,512,128,512,416,1097.764,1135.876,1129.828,0.8413
mixed,16,12,0.75,4.0,512,512,256,1024,832,1261.347,1336.612,1329.667,0.9077
mixed,16,12,0.75,4.0,512,1024,128,512,416,1490.054,1527.011,1522.789,0.8858
mixed,16,12,0.75,4.0,512,1024,256,1024,832,1655.748,1732.134,1720.899,0.8529
mixed,16,12,0.75,4.0,1024,0,128,512,416,1470.819,1510.727,1505.924,0.8796
mixed,16,12,0.75,4.0,1024,0,256,1024,832,1635.299,1714.978,1704.997,0.8747
mixed,16,12,0.75,4.0,1024,512,128,512,416,2318.248,2359.622,2353.993,0.8639
mixed,16,12,0.75,4.0,1024,512,256,1024,832,2488.39,2560.486,2552.52,0.8895
pure,16,14,0.875,4.0,0,0,128,512,464,232.002,259.041,254.371,0.8273
pure,16,14,0.875,4.0,0,0,256,1024,928,424.897,462.817,458.401,0.8835
mixed,16,14,0.875,4.0,16,0,128,512,464,254.977,280.673,277.92,0.8929
mixed,16,14,0.875,4.0,16,0,256,1024,928,450.53,481.92,479.779,0.9318
mixed,16,14,0.875,4.0,16,512,128,512,464,306.817,332.288,331.905,0.985
mixed,16,14,0.875,4.0,16,512,256,1024,928,496.546,537.185,533.635,0.9126
mixed,16,14,0.875,4.0,16,1024,128,512,464,327.745,354.69,354.785,1.0035
mixed,16,14,0.875,4.0,16,1024,256,1024,928,520.131,556.833,552.642,0.8858
mixed,16,14,0.875,4.0,32,0,128,512,464,294.592,319.104,314.561,0.8147
mixed,16,14,0.875,4.0,32,0,256,1024,928,484.961,523.649,518.113,0.8569
mixed,16,14,0.875,4.0,32,512,128,512,464,351.68,376.898,374.975,0.9237
mixed,16,14,0.875,4.0,32,512,256,1024,928,544.736,580.642,575.68,0.8618
mixed,16,14,0.875,4.0,32,1024,128,512,464,417.951,442.273,439.523,0.8869
mixed,16,14,0.875,4.0,32,1024,256,1024,928,604.258,643.49,640.997,0.9365
mixed,16,14,0.875,4.0,64,0,128,512,464,303.968,328.226,326.625,0.934
mixed,16,14,0.875,4.0,64,0,256,1024,928,493.634,532.291,527.97,0.8882
mixed,16,14,0.875,4.0,64,512,128,512,464,435.617,461.185,459.68,0.9411
mixed,16,14,0.875,4.0,64,512,256,1024,928,623.714,670.659,665.571,0.8916
mixed,16,14,0.875,4.0,64,1024,128,512,464,514.019,539.523,539.65,1.005
mixed,16,14,0.875,4.0,64,1024,256,1024,928,705.603,744.995,738.819,0.8432
mixed,16,14,0.875,4.0,128,0,128,512,464,328.257,353.57,349.282,0.8306
mixed,16,14,0.875,4.0,128,0,256,1024,928,515.491,556.515,551.713,0.8829
mixed,16,14,0.875,4.0,128,512,128,512,464,563.714,589.537,585.217,0.8327
mixed,16,14,0.875,4.0,128,512,256,1024,928,751.653,791.108,787.555,0.9099
mixed,16,14,0.875,4.0,128,1024,128,512,464,662.304,685.857,685.666,0.9919
mixed,16,14,0.875,4.0,128,1024,256,1024,928,848.227,888.419,882.339,0.8487
mixed,16,14,0.875,4.0,256,0,128,512,464,607.904,633.313,629.984,0.869
mixed,16,14,0.875,4.0,256,0,256,1024,928,794.561,832.736,831.843,0.9766
mixed,16,14,0.875,4.0,256,512,128,512,464,807.841,837.887,833.666,0.8595
mixed,16,14,0.875,4.0,256,512,256,1024,928,1002.656,1033.858,1030.722,0.8995
mixed,16,14,0.875,4.0,256,1024,128,512,464,1007.107,1034.787,1031.778,0.8913
mixed,16,14,0.875,4.0,256,1024,256,1024,928,1197.987,1232.899,1229.733,0.9093
mixed,16,14,0.875,4.0,512,0,128,512,464,696.548,719.968,718.785,0.9495
mixed,16,14,0.875,4.0,512,0,256,1024,928,884.004,924.066,917.793,0.8434
mixed,16,14,0.875,4.0,512,512,128,512,464,1114.912,1135.747,1133.859,0.9094
mixed,16,14,0.875,4.0,512,512,256,1024,928,1298.787,1339.301,1334.787,0.8886
mixed,16,14,0.875,4.0,512,1024,128,512,464,1501.99,1528.898,1524.103,0.8218
mixed,16,14,0.875,4.0,512,1024,256,1024,928,1689.508,1731.176,1721.894,0.7772
mixed,16,14,0.875,4.0,1024,0,128,512,464,1485.542,1510.531,1508.324,0.9117
mixed,16,14,0.875,4.0,1024,0,256,1024,928,1673.734,1712.678,1709.511,0.9187
mixed,16,14,0.875,4.0,1024,512,128,512,464,2334.406,2363.496,2355.527,0.7261
mixed,16,14,0.875,4.0,1024,512,256,1024,928,2529.191,2567.335,2556.678,0.7206
pure,32,1,0.0312,4.0,0,0,128,512,140,176.736,470.687,283.456,0.3631
pure,32,1,0.0312,4.0,0,0,256,1024,280,275.97,868.034,467.362,0.3233
mixed,32,1,0.0312,4.0,16,0,128,512,140,199.266,496.674,308.866,0.3685
mixed,32,1,0.0312,4.0,16,0,256,1024,280,301.345,888.065,499.073,0.337
mixed,32,1,0.0312,4.0,16,512,128,512,140,251.233,552.097,336.224,0.2825
mixed,32,1,0.0312,4.0,16,512,256,1024,280,352.962,938.754,526.146,0.2956
mixed,32,1,0.0312,4.0,16,1024,128,512,140,273.92,570.53,381.6,0.363
mixed,32,1,0.0312,4.0,16,1024,256,1024,280,375.713,965.025,550.465,0.2965
mixed,32,1,0.0312,4.0,32,0,128,512,140,239.136,534.305,331.808,0.314
mixed,32,1,0.0312,4.0,32,0,256,1024,280,342.368,926.243,512.673,0.2917
mixed,32,1,0.0312,4.0,32,512,128,512,140,296.544,593.696,378.56,0.276
mixed,32,1,0.0312,4.0,32,512,256,1024,280,397.215,985.922,572.547,0.2978
mixed,32,1,0.0312,4.0,32,1024,128,512,140,361.856,660.963,471.042,0.365
mixed,32,1,0.0312,4.0,32,1024,256,1024,280,461.378,1049.443,655.811,0.3306
mixed,32,1,0.0312,4.0,64,0,128,512,140,247.904,541.698,338.784,0.3093
mixed,32,1,0.0312,4.0,64,0,256,1024,280,347.201,938.978,523.777,0.2984
mixed,32,1,0.0312,4.0,64,512,128,512,140,380.768,679.202,477.858,0.3253
mixed,32,1,0.0312,4.0,64,512,256,1024,280,485.633,1071.844,693.761,0.355
mixed,32,1,0.0312,4.0,64,1024,128,512,140,460.066,756.514,547.681,0.2955
mixed,32,1,0.0312,4.0,64,1024,256,1024,280,561.537,1153.889,754.88,0.3264
mixed,32,1,0.0312,4.0,128,0,128,512,140,271.936,567.042,366.529,0.3205
mixed,32,1,0.0312,4.0,128,0,256,1024,280,373.568,963.169,565.954,0.3263
mixed,32,1,0.0312,4.0,128,512,128,512,140,509.44,808.579,597.218,0.2934
mixed,32,1,0.0312,4.0,128,512,256,1024,280,608.994,1201.443,802.302,0.3263
mixed,32,1,0.0312,4.0,128,1024,128,512,140,607.94,907.137,697.247,0.2985
mixed,32,1,0.0312,4.0,128,1024,256,1024,280,711.65,1304.643,885.505,0.2932
mixed,32,1,0.0312,4.0,256,0,128,512,140,559.075,854.661,652.576,0.3163
mixed,32,1,0.0312,4.0,256,0,256,1024,280,657.987,1247.333,853.347,0.3315
mixed,32,1,0.0312,4.0,256,512,128,512,140,760.673,1056.673,855.554,0.3205
mixed,32,1,0.0312,4.0,256,512,256,1024,280,859.234,1450.819,1075.425,0.3654
mixed,32,1,0.0312,4.0,256,1024,128,512,140,958.66,1258.499,1048.641,0.3001
mixed,32,1,0.0312,4.0,256,1024,256,1024,280,1059.777,1650.915,1233.567,0.294
mixed,32,1,0.0312,4.0,512,0,128,512,140,642.081,941.091,724.451,0.2755
mixed,32,1,0.0312,4.0,512,0,256,1024,280,740.867,1332.194,919.234,0.3016
mixed,32,1,0.0312,4.0,512,512,128,512,140,1059.395,1354.788,1152.802,0.3162
mixed,32,1,0.0312,4.0,512,512,256,1024,280,1158.721,1748.453,1337.987,0.304
mixed,32,1,0.0312,4.0,512,1024,128,512,140,1448.325,1747.781,1537.253,0.297
mixed,32,1,0.0312,4.0,512,1024,256,1024,280,1548.515,2140.869,1759.366,0.356
mixed,32,1,0.0312,4.0,1024,0,128,512,140,1432.611,1732.421,1527.493,0.3165
mixed,32,1,0.0312,4.0,1024,0,256,1024,280,1533.475,2128.131,1736.484,0.3414
mixed,32,1,0.0312,4.0,1024,512,128,512,140,2282.788,2577.735,2377.031,0.3195
mixed,32,1,0.0312,4.0,1024,512,256,1024,280,2381.705,2972.041,2586.919,0.3476
pure,32,2,0.0625,4.0,0,0,128,512,152,178.465,471.839,285.153,0.3637
pure,32,2,0.0625,4.0,0,0,256,1024,304,299.105,867.426,453.025,0.2708
mixed,32,2,0.0625,4.0,16,0,128,512,152,201.763,494.496,297.25,0.3262
mixed,32,2,0.0625,4.0,16,0,256,1024,304,324.322,886.85,499.235,0.3109
mixed,32,2,0.0625,4.0,16,512,128,512,152,252.096,550.466,357.503,0.3533
mixed,32,2,0.0625,4.0,16,512,256,1024,304,374.049,940.482,561.409,0.3308
mixed,32,2,0.0625,4.0,16,1024,128,512,152,276.257,571.105,412.516,0.4621
mixed,32,2,0.0625,4.0,16,1024,256,1024,304,396.9,964.549,583.969,0.3296
mixed,32,2,0.0625,4.0,32,0,128,512,152,240.543,531.298,341.027,0.3456
mixed,32,2,0.0625,4.0,32,0,256,1024,304,363.072,928.546,568.739,0.3637
mixed,32,2,0.0625,4.0,32,512,128,512,152,298.689,593.954,429.057,0.4415
mixed,32,2,0.0625,4.0,32,512,256,1024,304,423.01,986.019,576.356,0.2724
mixed,32,2,0.0625,4.0,32,1024,128,512,152,364.641,657.185,481.186,0.3984
mixed,32,2,0.0625,4.0,32,1024,256,1024,304,481.791,1053.092,688.034,0.361
mixed,32,2,0.0625,4.0,64,0,128,512,152,250.273,542.433,347.392,0.3324
mixed,32,2,0.0625,4.0,64,0,256,1024,304,374.082,938.978,550.049,0.3115
mixed,32,2,0.0625,4.0,64,512,128,512,152,384.352,680.163,504.899,0.4075
mixed,32,2,0.0625,4.0,64,512,256,1024,304,508.834,1070.53,700.224,0.3407
mixed,32,2,0.0625,4.0,64,1024,128,512,152,459.297,756.257,573.763,0.3855
mixed,32,2,0.0625,4.0,64,1024,256,1024,304,583.968,1151.522,742.306,0.279
mixed,32,2,0.0625,4.0,128,0,128,512,152,272.673,567.01,366.912,0.3202
mixed,32,2,0.0625,4.0,128,0,256,1024,304,393.921,959.682,571.457,0.3138
mixed,32,2,0.0625,4.0,128,512,128,512,152,511.746,808.738,604.865,0.3135
mixed,32,2,0.0625,4.0,128,512,256,1024,304,633.634,1202.754,807.46,0.3054
mixed,32,2,0.0625,4.0,128,1024,128,512,152,610.146,906.499,697.666,0.2953
mixed,32,2,0.0625,4.0,128,1024,256,1024,304,732.226,1300.325,926.689,0.3423
mixed,32,2,0.0625,4.0,256,0,128,512,152,560.64,857.827,655.841,0.3203
mixed,32,2,0.0625,4.0,256,0,256,1024,304,685.954,1249.378,838.945,0.2715
mixed,32,2,0.0625,4.0,256,512,128,512,152,761.443,1058.882,861.091,0.335
mixed,32,2,0.0625,4.0,256,512,256,1024,304,883.909,1451.237,1086.402,0.3569
mixed,32,2,0.0625,4.0,256,1024,128,512,152,962.37,1256.228,1076.289,0.3877
mixed,32,2,0.0625,4.0,256,1024,256,1024,304,1082.53,1651.973,1289.028,0.3626
mixed,32,2,0.0625,4.0,512,0,128,512,152,641.506,938.979,746.21,0.352
mixed,32,2,0.0625,4.0,512,0,256,1024,304,765.41,1330.758,940.578,0.3098
mixed,32,2,0.0625,4.0,512,512,128,512,152,1060.802,1356.036,1164.164,0.3501
mixed,32,2,0.0625,4.0,512,512,256,1024,304,1183.49,1747.142,1373.442,0.337
mixed,32,2,0.0625,4.0,512,1024,128,512,152,1449.315,1746.244,1542.533,0.3139
mixed,32,2,0.0625,4.0,512,1024,256,1024,304,1572.805,2139.43,1755.781,0.3229
mixed,32,2,0.0625,4.0,1024,0,128,512,152,1439.044,1730.213,1537.379,0.3377
mixed,32,2,0.0625,4.0,1024,0,256,1024,304,1556.775,2122.215,1795.303,0.4218
mixed,32,2,0.0625,4.0,1024,512,128,512,152,2285.542,2575.463,2368.423,0.2859
mixed,32,2,0.0625,4.0,1024,512,256,1024,304,2406.15,2969.608,2590.025,0.3263
pure,32,3,0.0938,4.0,0,0,128,512,164,202.017,471.106,280.385,0.2912
pure,32,3,0.0938,4.0,0,0,256,1024,328,324.833,865.698,457.76,0.2458
mixed,32,3,0.0938,4.0,16,0,128,512,164,224.321,496.962,320.802,0.3539
mixed,32,3,0.0938,4.0,16,0,256,1024,328,347.874,886.596,510.753,0.3023
mixed,32,3,0.0938,4.0,16,512,128,512,164,277.315,548.831,365.827,0.326
mixed,32,3,0.0938,4.0,16,512,256,1024,328,400.066,941.381,567.52,0.3093
mixed,32,3,0.0938,4.0,16,1024,128,512,164,301.375,572.67,389.668,0.3255
mixed,32,3,0.0938,4.0,16,1024,256,1024,328,421.825,968.035,622.146,0.3667
mixed,32,3,0.0938,4.0,32,0,128,512,164,264.191,533.056,362.274,0.3648
mixed,32,3,0.0938,4.0,32,0,256,1024,328,389.634,928.899,568.578,0.3318
mixed,32,3,0.0938,4.0,32,512,128,512,164,323.554,591.363,406.276,0.3089
mixed,32,3,0.0938,4.0,32,512,256,1024,328,442.655,984.834,674.755,0.4281
mixed,32,3,0.0938,4.0,32,1024,128,512,164,386.979,658.721,493.25,0.3911
mixed,32,3,0.0938,4.0,32,1024,256,1024,328,510.113,1051.812,696.483,0.344
mixed,32,3,0.0938,4.0,64,0,128,512,164,274.016,543.073,344.769,0.263
mixed,32,3,0.0938,4.0,64,0,256,1024,328,395.617,938.69,576.228,0.3326
mixed,32,3,0.0938,4.0,64,512,128,512,164,408.706,679.651,480.61,0.2654
mixed,32,3,0.0938,4.0,64,512,256,1024,328,532.099,1074.242,730.562,0.3661
mixed,32,3,0.0938,4.0,64,1024,128,512,164,488.13,755.299,577.12,0.3331
mixed,32,3,0.0938,4.0,64,1024,256,1024,328,606.786,1153.988,791.362,0.3373
mixed,32,3,0.0938,4.0,128,0,128,512,164,296.449,566.468,401.473,0.389
mixed,32,3,0.0938,4.0,128,0,256,1024,328,421.026,961.537,607.042,0.3441
mixed,32,3,0.0938,4.0,128,512,128,512,164,536.194,809.155,602.756,0.2439
mixed,32,3,0.0938,4.0,128,512,256,1024,328,658.178,1205.572,795.844,0.2515
mixed,32,3,0.0938,4.0,128,1024,128,512,164,633.923,908.163,727.171,0.34
mixed,32,3,0.0938,4.0,128,1024,256,1024,328,758.083,1300.196,938.627,0.333
mixed,32,3,0.0938,4.0,256,0,128,512,164,583.713,854.018,687.973,0.3857
mixed,32,3,0.0938,4.0,256,0,256,1024,328,709.986,1252.773,890.466,0.3325
mixed,32,3,0.0938,4.0,256,512,128,512,164,786.722,1058.659,893.089,0.3911
mixed,32,3,0.0938,4.0,256,512,256,1024,328,907.298,1453.99,1108.579,0.3682
mixed,32,3,0.0938,4.0,256,1024,128,512,164,989.539,1253.348,1079.204,0.3399
mixed,32,3,0.0938,4.0,256,1024,256,1024,328,1108.421,1655.495,1294.628,0.3404
mixed,32,3,0.0938,4.0,512,0,128,512,164,669.732,941.22,738.433,0.2531
mixed,32,3,0.0938,4.0,512,0,256,1024,328,788.036,1331.876,972.291,0.3388
mixed,32,3,0.0938,4.0,512,512,128,512,164,1086.307,1357.86,1179.652,0.3437
mixed,32,3,0.0938,4.0,512,512,256,1024,328,1205.38,1745.349,1408.291,0.3758
mixed,32,3,0.0938,4.0,512,1024,128,512,164,1475.908,1745.381,1574.981,0.3677
mixed,32,3,0.0938,4.0,512,1024,256,1024,328,1595.525,2143.623,1746.21,0.2749
mixed,32,3,0.0938,4.0,1024,0,128,512,164,1461.701,1732.484,1542.693,0.2991
mixed,32,3,0.0938,4.0,1024,0,256,1024,328,1583.396,2119.782,1771.078,0.3499
mixed,32,3,0.0938,4.0,1024,512,128,512,164,2307.943,2579.431,2413.095,0.3873
mixed,32,3,0.0938,4.0,1024,512,256,1024,328,2425.479,2970.826,2596.265,0.3132
pure,32,4,0.125,4.0,0,0,128,512,176,201.281,471.169,301.442,0.3711
pure,32,4,0.125,4.0,0,0,256,1024,352,348.513,865.827,514.338,0.3205
mixed,32,4,0.125,4.0,16,0,128,512,176,226.241,493.634,324.768,0.3685
mixed,32,4,0.125,4.0,16,0,256,1024,352,370.595,887.81,515.329,0.2798
mixed,32,4,0.125,4.0,16,512,128,512,176,274.339,547.937,396.353,0.446
mixed,32,4,0.125,4.0,16,512,256,1024,352,422.561,941.346,616.547,0.3739
mixed,32,4,0.125,4.0,16,1024,128,512,176,298.017,572.258,395.875,0.3568
mixed,32,4,0.125,4.0,16,1024,256,1024,352,444.8,963.554,619.683,0.3371
mixed,32,4,0.125,4.0,32,0,128,512,176,266.208,532.228,354.496,0.3319
mixed,32,4,0.125,4.0,32,0,256,1024,352,407.873,928.291,586.273,0.3428
mixed,32,4,0.125,4.0,32,512,128,512,176,320.449,591.682,394.466,0.2729
mixed,32,4,0.125,4.0,32,512,256,1024,352,468.899,988.098,635.587,0.321
mixed,32,4,0.125,4.0,32,1024,128,512,176,387.042,657.539,485.218,0.3629
mixed,32,4,0.125,4.0,32,1024,256,1024,352,532.707,1050.211,678.082,0.2809
mixed,32,4,0.125,4.0,64,0,128,512,176,272.608,541.984,377.664,0.39
mixed,32,4,0.125,4.0,64,0,256,1024,352,418.881,941.123,586.784,0.3215
mixed,32,4,0.125,4.0,64,512,128,512,176,405.986,679.49,496.801,0.332
mixed,32,4,0.125,4.0,64,512,256,1024,352,553.313,1073.827,740.577,0.3598
mixed,32,4,0.125,4.0,64,1024,128,512,176,486.272,757.572,575.971,0.3306
mixed,32,4,0.125,4.0,64,1024,256,1024,352,631.265,1152.931,771.651,0.2691
mixed,32,4,0.125,4.0,128,0,128,512,176,296.13,565.378,393.728,0.3625
mixed,32,4,0.125,4.0,128,0,256,1024,352,443.203,959.683,609.858,0.3227
mixed,32,4,0.125,4.0,128,512,128,512,176,534.081,810.531,641.793,0.3896
mixed,32,4,0.125,4.0,128,512,256,1024,352,682.689,1200.772,877.923,0.3768
mixed,32,4,0.125,4.0,128,1024,128,512,176,635.97,907.363,723.907,0.324
mixed,32,4,0.125,4.0,128,1024,256,1024,352,778.977,1300.803,960.035,0.347
mixed,32,4,0.125,4.0,256,0,128,512,176,587.522,855.075,679.873,0.3452
mixed,32,4,0.125,4.0,256,0,256,1024,352,731.138,1248.355,909.539,0.3449
mixed,32,4,0.125,4.0,256,512,128,512,176,784.259,1056.579,871.396,0.32
mixed,32,4,0.125,4.0,256,512,256,1024,352,932.099,1448.71,1066.819,0.2608
mixed,32,4,0.125,4.0,256,1024,128,512,176,983.811,1254.243,1088.097,0.3856
mixed,32,4,0.125,4.0,256,1024,256,1024,352,1132.101,1652.326,1281.732,0.2876
mixed,32,4,0.125,4.0,512,0,128,512,176,666.37,938.371,781.379,0.4228
mixed,32,4,0.125,4.0,512,0,256,1024,352,812.994,1336.389,968.547,0.2972
mixed,32,4,0.125,4.0,512,512,128,512,176,1081.891,1359.044,1197.219,0.4161
mixed,32,4,0.125,4.0,512,512,256,1024,352,1228.099,1746.47,1393.574,0.3192
mixed,32,4,0.125,4.0,512,1024,128,512,176,1472.548,1745.284,1585.798,0.4152
mixed,32,4,0.125,4.0,512,1024,256,1024,352,1621.926,2138.406,1795.078,0.3353
mixed,32,4,0.125,4.0,1024,0,128,512,176,1460.262,1730.47,1573.861,0.4204
mixed,32,4,0.125,4.0,1024,0,256,1024,352,1601.669,2120.742,1792.293,0.3672
mixed,32,4,0.125,4.0,1024,512,128,512,176,2304.841,2580.773,2409.926,0.3808
mixed,32,4,0.125,4.0,1024,512,256,1024,352,2453.446,2974.473,2649.8,0.3769
pure,32,8,0.25,4.0,0,0,128,512,224,249.183,470.305,306.433,0.2589
pure,32,8,0.25,4.0,0,0,256,1024,448,420.161,863.841,551.872,0.2969
mixed,32,8,0.25,4.0,16,0,128,512,224,273.698,495.073,324.512,0.2295
mixed,32,8,0.25,4.0,16,0,256,1024,448,446.113,886.947,574.467,0.2912
mixed,32,8,0.25,4.0,16,512,128,512,224,324.576,550.913,394.657,0.3096
mixed,32,8,0.25,4.0,16,512,256,1024,448,495.426,942.755,633.763,0.3093
mixed,32,8,0.25,4.0,16,1024,128,512,224,348.065,568.672,401.952,0.2443
mixed,32,8,0.25,4.0,16,1024,256,1024,448,519.552,963.52,661.346,0.3194
mixed,32,8,0.25,4.0,32,0,128,512,224,311.52,535.01,383.137,0.3204
mixed,32,8,0.25,4.0,32,0,256,1024,448,485.505,926.276,621.761,0.3091
mixed,32,8,0.25,4.0,32,512,128,512,224,371.522,593.475,442.786,0.3211
mixed,32,8,0.25,4.0,32,512,256,1024,448,541.248,986.116,675.299,0.3013
mixed,32,8,0.25,4.0,32,1024,128,512,224,433.503,659.14,495.073,0.2729
mixed,32,8,0.25,4.0,32,1024,256,1024,448,604.544,1050.726,745.635,0.3162
mixed,32,8,0.25,4.0,64,0,128,512,224,322.53,543.041,384.77,0.2823
mixed,32,8,0.25,4.0,64,0,256,1024,448,490.977,938.179,625.441,0.3007
mixed,32,8,0.25,4.0,64,512,128,512,224,456.512,683.043,523.139,0.2941
mixed,32,8,0.25,4.0,64,512,256,1024,448,628.194,1073.062,764.737,0.3069
mixed,32,8,0.25,4.0,64,1024,128,512,224,534.019,755.651,593.216,0.2671
mixed,32,8,0.25,4.0,64,1024,256,1024,448,704.514,1152.164,838.659,0.2997
mixed,32,8,0.25,4.0,128,0,128,512,224,343.776,568.099,401.346,0.2566
mixed,32,8,0.25,4.0,128,0,256,1024,448,515.683,960.964,652.035,0.3062
mixed,32,8,0.25,4.0,128,512,128,512,224,581.153,807.362,652.451,0.3152
mixed,32,8,0.25,4.0,128,512,256,1024,448,755.395,1205.957,887.587,0.2934
mixed,32,8,0.25,4.0,128,1024,128,512,224,683.938,906.146,749.731,0.2961
mixed,32,8,0.25,4.0,128,1024,256,1024,448,855.875,1302.98,993.477,0.3078
mixed,32,8,0.25,4.0,256,0,128,512,224,633.216,857.348,690.722,0.2566
mixed,32,8,0.25,4.0,256,0,256,1024,448,802.721,1250.019,942.691,0.3129
mixed,32,8,0.25,4.0,256,512,128,512,224,832.26,1059.204,890.022,0.2545
mixed,32,8,0.25,4.0,256,512,256,1024,448,1004.514,1451.781,1146.599,0.3177
mixed,32,8,0.25,4.0,256,1024,128,512,224,1032.515,1256.581,1097.667,0.2908
mixed,32,8,0.25,4.0,256,1024,256,1024,448,1204.035,1650.242,1332.163,0.2871
mixed,32,8,0.25,4.0,512,0,128,512,224,714.179,943.236,785.25,0.3103
mixed,32,8,0.25,4.0,512,0,256,1024,448,885.635,1337.026,1026.339,0.3117
mixed,32,8,0.25,4.0,512,512,128,512,224,1131.011,1355.044,1199.265,0.3047
mixed,32,8,0.25,4.0,512,512,256,1024,448,1300.614,1749.401,1444.746,0.3212
